相声小品,#genre#
 cctv风云剧场,http://125.39.177.227/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513603.m3u8 
 cctv风云剧场,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513602.m3u8  
 cctv风云剧场,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513603.m3u8 
 cctv风云剧场,http://httpdvb.slave.yqdtv.com:13164/httpdvb/piece.ts?accesstoken=G171CCF47V21307D1TE06202J347C03ABM7902F3A5I2A659027K98BDA6&piecekey=sdfyjc&piecevalue=63514ba4&pieceid=4200000079 

CCTV移动,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/649e19038fa74514ab3f00febbcd6de0/1200.m3u8
 
 cctv风云音乐,http://125.39.177.227/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012514103.m3u8
 
 cctv风云足球,http://125.39.177.227/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012514203.m3u8
 cctv风云足球,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012514202.m3u8 
cctv风云足球,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012514203.m3u8 
cctv风云足球,http://httpdvb.slave.yqdtv.com:13164/httpdvb/piece.ts?accesstoken=G171CCF47V21307D1TE06202J347C03ABM7902F3A5I2A659027K98BDA6&piecekey=sdfyzq&piecevalue=63514c60&pieceid=4200000078 

cctv世界地理,http://125.39.177.227/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513303.m3u8
cctv世界地理,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513302.m3u8 
cctv世界地理,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513303.m3u8 

cctvV电视指南,http://125.39.177.227/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012514003.m3u8
cctv电视指南,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012514002.m3u8 
cctv电视指南,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012514003.m3u8 


cctv女性时尚,http://125.39.177.227/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513903.m3u8
cctv女性时尚,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513902.m3u8 
cctv女性时尚,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513903.m3u8  
cctv女性时尚,http://111.20.33.84/PLTV/88888893/224/3221226237/1.m3u8 


cctv央视台球,http://125.39.177.227/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513703.m3u8

cctv高尔夫,http://125.39.177.227/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012512503.m3u8
cctv高尔夫,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012512502.m3u8 
cctv高尔夫,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012512503.m3u8 


cctv卫生健康,http://125.39.177.227/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513503.m3u8
cctv卫生健康,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513502.m3u8 
cctv卫生健康,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513503.m3u8 
cctv卫生健康,http://httpdvb.slave.yqdtv.com:13164/httpdvb/piece.ts?accesstoken=G171CCF47V21307D1TE06202J347C03ABM7902F3A5I2A659027K98BDA6&piecekey=sdwsjk&piecevalue=63514f9b&pieceid=4200000111 
cctv老故事,http://yfsl.vsd.gehua.net.cn/live/LaoGuShi_2000.m3u8 
cctv老故事,http://121.51.249.6/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226017/index.m3u8 
cctv老故事,http://111.20.33.80/PLTV/88888893/224/3221226236/1.m3u8 
cctv老故事,http://httpdvb.slave.yqdtv.com:13164/playurl?&programid=4200000089&playtype=live&protocol=hls&accesstoken=G171CCF47V21307D1TE06202J347C03ABM7902F3A5I2A659027K98BDA6&playtoken=.m3u8 
cctv中学生,http://121.51.249.157/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226027/index.m3u8 
cctv中学生,https://mgsp.live.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/50/index.m3u8?msisdn=20221020214818bc6cd25c83c949308b644651f26ed416&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20221020214818&Channel_ID=0116_25000000-99000-100300010010001&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=36.155.100.222&SecurityKey=20221020214818&mvid=5900002149&mcid=500020&mpid=&playurlVersion=ZQ-A1-5.9.3-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&encrypt=33aec48efbf59e0cddc5cec6c195b3f8 
cctv书画频道,http://yfsl.vsd.gehua.net.cn/live/ShuHuaPinDao_800.m3u8 
cctv书画频道,http://211.103.180.178:8234/live_hls/hdmi.m3u8 
cctv天气频道,http://yfsl.vsd.gehua.net.cn/live/ChinaQiXiangPinDao_2000.m3u8 
cctv天气频道,http://183.207.255.207/live/program/live/zgqx/1300000/mnf.m3u8

cctv天气频道,

🎈央视购物,#genre#
央视购物,http://yfsl.vsd.gehua.net.cn/live/ZhongShiGouWu_2000.m3u8 
央视购物,https://pull-d1.videocc.net/recordf/2259bffb6016006887250381453.m3u8?auth_key=1666273871-0-0-3ed0e04bd5dc36aa9f018ae6ead8d647 
央广购物,https://playlive.cnrmall.com/live/cnrxp2019_1200.m3u8 
央广购物,http://yfsl.vsd.gehua.net.cn/live/YangShiGouWu_800.m3u8 

🎈chc系列,#genre#
			   CHC家庭影院,http://223.151.51.27:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
                	   CHC家庭影院,http://yfsl.vsd.gehua.net.cn/live/CHC_2000.m3u8 
					   	   CHC家庭影院,http://111.20.33.93/PLTV/88888893/224/3221226462/1.m3u8 
                  

     CHC高清电影,http://yfsl.vsd.gehua.net.cn/live/CHCHD_1200.m3u8 
               
  CHC高清电影,  http://111.20.33.86/PLTV/88888893/224/3221226463/index.m3u8 
				  
CHC动作电影,http://httpdvb.slave.yqdtv.com:13164/playurl?&programid=4200000118&playtype=live&protocol=hls&accesstoken=G171CCF47V21307D1TE06202J347C03ABM7902F3A5I2A659027K98BDA6&playtoken=.m3u8">阳泉广电</option>
            
                  CHC动作电影,http://223.151.51.27:85/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0 
         CHC动作电影,http://yfsl.vsd.gehua.net.cn/live/Motion_2000.m3u8 	
		CHC动作电影,http://111.20.33.93/PLTV/88888893/224/3221226465/1.m3u8 


🎈卫视高清,#genre#
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8

北京卫视,http://111.13.42.234/PLTV/88888888/224/3221226436/1.m3u8
北京卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240129_1/encoder/0/playlist.m3u8?
北京卫视,http://yfsl.vsd.gehua.net.cn/live/BTV1HD_1200.m3u8
北京卫视,http://yfsl.vsd.gehua.net.cn/live/BTV1HD_1200.m3u8
北京卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000272102.m3u8
北京卫视,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel24/index.m3u8
北京卫视,http://111.40.196.25/PLTV/88888888/224/3221225540/index.m3u8?zweimd
北京卫视,http://111.40.196.32/PLTV/88888888/224/3221225527/index.m3u8?zweimd
北京卫视,http://111.63.117.13:6060/030000001001/beijingstv/1.m3u8?channel-id=ystenlive
北京卫视,http://111.13.42.229/PLTV/88888888/224/3221226367/1.m3u8

河北卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240317_1/encoder/0/playlist.m3u8?
河北卫视,http://yfsl.vsd.gehua.net.cn/live/HeBeiHD_6000.m3u8
河北卫视,https://event.pull.hebtv.com/jishi/weishipindao.m3u8
河北卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000293402.m3u8
河北卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000293403.m3u8
河北卫视,http://111.13.42.230/PLTV/88888888/224/3221226409/1.m3u8
河北卫视,http://111.13.42.235/PLTV/88888888/224/3221226507/1.m3u8

河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
河南卫视,http://yfsl.vsd.gehua.net.cn/live/HeNan_800.m3u8
河南卫视,http://yfsl.vsd.gehua.net.cn/live/HeNanHD_6000.m3u8
河南卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000296102.m3u8
河南卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000296103.m3u8
河南卫视,http://125.40.191.58:9901/tsfile/live/0139_1.m3u8

浙江卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240134_1/encoder/0/playlist.m3u8?
浙江卫视,http://111.40.196.25/PLTV/88888888/224/3221225510/index.m3u8?zweimd
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://httpdvb.slave.yqdtv.com:13164/playurl?&programid=4200000142&playtype=live&protocol=hls&accesstoken=G171CCF47V21307D1TE06202J347C03ABM7902F3A5I2A659027K98BDA6&playtoken=.m3u8
浙江卫视,http://111.40.196.27/PLTV/88888888/224/3221225538/index.m3u8
浙江卫视,http://111.13.42.229/PLTV/88888888/224/3221226247/1.m3u8

山东卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240254_1/encoder/0/playlist.m3u8?
山东卫视,http://111.40.196.30/PLTV/88888888/224/3221225543/index.m3u8?zweimd
山东卫视,https://lives.jnnews.tv/video/s10001-SDTV/index.m3u8
山东卫视,http://111.40.196.36/PLTV/88888888/224/3221225545/index.m3u8
山东教育卫视,http://111.20.33.70/PLTV/88888893/224/3221226238/index.m3u8
山东卫视,http://httpdvb.slave.yqdtv.com:13164/playurl?&programid=4200000143&playtype=live&protocol=hls&accesstoken=G171CCF47V21307D1TE06202J347C03ABM7902F3A5I2A659027K98BDA6&playtoken=.m3u8">阳泉广电</option>

辽宁卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240255_1/encoder/0/playlist.m3u8?
辽宁卫视,http://111.40.196.34/PLTV/88888888/224/3221225593/index.m3u8?zweimd
辽宁卫视,http://111.20.33.70/PLTV/88888893/224/3221226210/index.m3u8
辽宁卫视,http://111.40.196.39/PLTV/88888888/224/3221225558/index.m3u8
辽宁卫视,http://125.40.191.58:9901/tsfile/live/0121_1.m3u8
辽宁卫视,http://111.13.42.235/PLTV/88888888/224/3221226500/1.m3u8
辽宁卫视,http://yfsl.vsd.gehua.net.cn/live/LiaoNing_800.m3u8
辽宁卫视,http://yfsl.vsd.gehua.net.cn/live/LiaoNingHD_1200.m3u8
辽宁卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000281302.m3u8

吉林卫视,http://yfsl.vsd.gehua.net.cn/live/JiLin_800.m3u8
吉林卫视,http://yfsl.vsd.gehua.net.cn/live/JiLinWeiShiHD_1200.m3u8
吉林卫视,http://111.40.196.36/PLTV/88888888/224/3221225589/index.m3u8
吉林卫视,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8
吉林卫视,http://60.10.167.88:808/hls/36/index.m3u8

黑龙江卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240131_1/encoder/0/playlist.m3u8?
黑龙江卫视,http://yfsl.vsd.gehua.net.cn/live/HeiLongJiangHD_1200.m3u8
黑龙江卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000293902.m3u8
黑龙江卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000293903.m3u8
黑龙江卫视,http://111.40.196.27/PLTV/88888888/224/3221225544/index.m3u8
黑龙江卫视,http://111.40.196.38/PLTV/88888888/224/3221225544/index.m3u8
黑龙江卫视,,http://111.13.42.229/PLTV/88888888/224/3221226239/1.m3u8
黑龙江卫视,http://125.40.191.58:9901/tsfile/live/0143_1.m3u8




陕西卫视,http://111.40.196.34/PLTV/88888888/224/3221225582/index.m3u8
陕西卫视,http://111.20.33.70/TVOD/88888893/224/3221226388/index.m3u8
陕西卫视,http://222.175.159.226:808/hls/65/index.m3u8
陕西卫视,http://111.20.33.70/PLTV/88888893/224/32212263#http://111.20.33.70/PLTV/88888893/224/3221225821/index.m3u8

山西卫视,http://player.521fanli.cn/1691/0/tide/tidem3u8.php?id=shanxihd
山西卫视,http://liveflash.sxrtv.com:80/live/sxwshd.m3u8
山西卫视,http://222.175.159.226:808/hls/64/index.m3u8
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.flv?bitrate=800000&channel=Shan1XiTV">官网高清</option>
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.flv?bitrate=512000&channel=Shan1XiTV">官网清晰</option>
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.flv?bitrate=256000&channel=Shan1XiTV">官网流畅</option>

甘肃卫视,http://111.40.196.28/PLTV/88888888/224/3221225639/index.m3u8?zweimd
甘肃卫视,http://yfsl.vsd.gehua.net.cn/live/GanSu_2000.m3u8
甘肃卫视,http://39.134.32.102:6610/270000001111/1110000322/index.m3u8?IASHttpSessionId=OTT
甘肃卫视,http://222.175.159.226:808/hls/69/index.m3u8

宁夏卫视,http://111.40.196.31/PLTV/88888888/224/3221225530/index.m3u8
宁夏卫视,http://111.13.42.234/PLTV/88888888/224/3221226413/1.m3u8
宁夏卫视,http://222.175.159.226:808/hls/67/index.m3u8
宁夏卫视,http://yfsl.vsd.gehua.net.cn/live/NingXia_800.m3u8
宁夏卫视,http://183.207.255.208/live/program/live/nxws/1300000/mnf.m3u8


青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
青海卫视,http://httpdvb.slave.yqdtv.com:13164/playurl?&programid=4200000050&playtype=live&protocol=hls&accesstoken=G171CCF47V21307D1TE06202J347C03ABM7902F3A5I2A659027K98BDA6&playtoken=.m3u8">阳泉广电</option>

四川卫视,http://111.40.196.34/PLTV/88888888/224/3221225562/index.m3u8
四川卫视,http://222.175.159.226:808/hls/59/index.m3u8
四川卫视,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel31/2300.m3u8
四川卫视,http://117.148.179.142/PLTV/88888888/224/3221231885/index.m3u8

贵州卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240318_1/encoder/0/playlist.m3u8?
贵州卫视,http://111.40.196.25/PLTV/88888888/224/3221225522/index.m3u8
贵州卫视,http://111.13.42.234/PLTV/88888888/224/3221226497/1.m3u8

云南卫视,http://111.40.196.36/PLTV/88888888/224/3221225635/index.m3u8
云南卫视,http://111.40.196.29/PLTV/88888888/224/3221225644/index.m3u8
云南卫视,http://222.175.159.226:808/hls/60/index.m3u8

重庆卫视,http://111.40.196.31/PLTV/88888888/224/3221225514/index.m3u8?zweimd
重庆卫视,http://yfsl.vsd.gehua.net.cn/live/ChongQing_800.m3u8
重庆卫视,http://yfsl.vsd.gehua.net.cn/live/ChongQingHD_6000.m3u8
重庆卫视,https://sjlivecdn9.cbg.cn/204912315959/app_2/_definst_/ls_2.stream/chunklist.m3u8
重庆卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000297802.m3u8
重庆卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000297803.m3u8
重庆卫视,http://121.51.249.6/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel56/index.m3u8
重庆卫视,http://121.51.249.53/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225601/index.m3u8
重庆卫视,http://111.20.33.70/TVOD/88888893/224/3221226202/index.m3u8
重庆卫视,http://60.10.167.88:808/hls/33/index.m3u8




广西卫视,http://111.40.196.35/PLTV/88888888/224/3221225518/index.m3u8
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8?fmt=ts2hls


湖北卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240135_1/encoder/0/playlist.m3u8?
湖北卫视,http://yfsl.vsd.gehua.net.cn/live/HuBeiHD_1200.m3u8
湖北卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000294503.m3u8
湖北卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000294502.m3u8
湖北卫视,http://lu1.cc/itv/p/qq.html?id=http://58.218.215.166/stream.appwuhan.com/ceshi/playlist.m3u8

湖北卫视,http://111.40.196.30/PLTV/88888888/224/3221225547/index.m3u8?zweimd
湖北卫视,http://111.13.42.229/PLTV/88888888/224/3221226503/1.m3u8

湖南卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240130_1/encoder/0/playlist.m3u8?
湖南卫视,http://yfsl.vsd.gehua.net.cn/live/HuNanHD_1200.m3u8
湖南卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000296202.m3u8
湖南卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000296203.m3u8
湖南卫视,http://111.40.196.28/PLTV/88888888/224/3221225519/index.m3u8?zweimd
湖南卫视,http://111.13.42.235/PLTV/88888888/224/3221226509/1.m3u8

江苏卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240133_1/encoder/0/playlist.m3u8?
江苏卫视,http://111.40.196.31/PLTV/88888888/224/3221225515/index.m3u8?zweimd
江苏卫视,http://111.13.42.229/PLTV/88888888/224/3221226242/1.m3u8
江苏卫视,http://yfsl.vsd.gehua.net.cn/live/JiangSuHD_1200.m3u8
江苏卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000295602.m3u8
江苏卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000295603.m3u8
江苏卫视,https://live-hls.jstv.com/livezhuzhan/jsws.m3u8?upt=9525d28f2510710360
江苏卫视,http://cm.wshls.homecdn.com/live/1bd81.m3u8

东方卫视,http://111.40.196.35/PLTV/88888888/224/3221225509/index.m3u8
东方卫视,http://111.20.33.70/PLTV/88888893/224/3221226217/index.m3u8
东方卫视,http://yfsl.vsd.gehua.net.cn/live/DongFangHD_1200.m3u8
东方卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000292402.m3u8
东方卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000292403.m3u8
东方卫视,http://cm.wshls.homecdn.com/live/1bd7d.m3u8

天津卫视,http://111.13.42.234/PLTV/88888888/224/3221226489/1.m3u8
天津卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240136_1/encoder/0/playlist.m3u8?
天津卫视,http://111.40.196.32/PLTV/88888888/224/3221225597/index.m3u8?zweimd
天津卫视,http://111.40.196.25/PLTV/88888888/224/3221225556/index.m3u8
天津卫视,http://111.20.33.93/TVOD/88888893/224/3221226204/index.m3u8
天津卫视,http://httpdvb.slave.yqdtv.com:13164/playurl?&programid=4200000134&playtype=live&protocol=hls&accesstoken=G171CCF47V21307D1TE06202J347C03ABM7902F3A5I2A659027K98BDA6&playtoken=.m3u8">阳泉广电</option>



安徽卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240256_1/encoder/0/playlist.m3u8?
安徽卫视,http://111.40.196.25/PLTV/88888888/224/3221225551/index.m3u8?zweimd
安徽卫视,http://yfsl.vsd.gehua.net.cn/live/AnHui_800.m3u8
安徽卫视,http://yfsl.vsd.gehua.net.cn/live/AnHuiHD_6000.m3u8
安徽卫视,http://121.51.249.45/live1.ahtv.cn/ahws/hd/live.m3u8
安徽卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000298002.m3u8
安徽卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000298003.m3u8
安徽卫视,http://111.20.33.70/TVOD/88888893/224/3221226203/index.m3u8
安徽卫视,http://125.40.191.58:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://111.20.33.70/PLTV/88888893/224/3221226203/index.m3u8
安徽卫视,http://111.20.33.70/PLTV/88888893/224/3221226196/index.m3u8





广东卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240137_1/encoder/0/playlist.m3u8?
广东卫视,http://fyld.eatuo.com:9901/tsfile/live/1008_1.m3u8 
广东卫视,http://111.40.196.32/PLTV/88888888/224/3221225533/index.m3u8?zweimd
广东卫视,http://111.40.196.31/PLTV/88888888/224/3221225531/index.m3u8

厦门卫视,http://111.40.196.32/PLTV/88888888/224/3221225643/index.m3u8?zweimd
厦门卫视,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229184/index.m3u8
厦门卫视,http://111.40.196.34/PLTV/88888888/224/3221225643/index.m3u8
厦门卫视,http://111.20.33.70/PLTV/88888893/224/3221226219/index.m3u8

东南卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240588_1/encoder/0/playlist.m3u8?
东南卫视,http://111.40.196.28/PLTV/88888888/224/3221225583/index.m3u8?zweimd
东南卫视,http://111.13.42.234/PLTV/88888888/224/3221226406/1.m3u8
东南卫视,http://yfsl.vsd.gehua.net.cn/live/FuJian_800.m3u8
东南卫视,http://yfsl.vsd.gehua.net.cn/live/FuJianHD_6000.m3u8
东南卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000292502.m3u8
东南卫视,http://111.32.169.224/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000292503.m3u8



深圳卫视,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240132_1/encoder/0/playlist.m3u8?
深圳卫视,http://111.40.196.25/PLTV/88888888/224/3221225537/index.m3u8?zweimd
深圳卫视,http://111.13.42.229/PLTV/88888888/224/3221226245/1.m3u8

海南卫视,http://111.40.196.35/PLTV/88888888/224/3221225623/index.m3u8
海南卫视,http://111.13.42.234/PLTV/88888888/224/3221226427/1.m3u8
海南卫视,http://111.40.196.35/PLTV/88888888/224/3221225623/index.m3u8

三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8


江西卫视,http://111.40.196.30/PLTV/88888888/224/3221225560/index.m3u8
江西卫视,http://111.40.196.39/PLTV/88888888/224/3221225560/index.m3u8
江西卫视,http://125.40.191.58:9901/tsfile/live/0138_1.m3u8
江西卫视,http://yfsl.vsd.gehua.net.cn/live/JiangXi_800.m3u8







南方卫视,http://gxfrg007.8800.org:8282/tsfile/live/1080_1.m3u8
南方卫视,http://111.20.33.70/PLTV/88888893/224/3221226218/index.m3u8




金鹰纪实,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240303_1/encoder/0/playlist.m3u8?


内蒙古卫视,http://111.40.196.39/PLTV/88888888/224/3221225574/index.m3u8
内蒙古卫视,http://222.175.159.226:808/hls/66/index.m3u8
内蒙古卫视,http://yfsl.vsd.gehua.net.cn/live/NeiMengGu_800.m3u8

延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8

兵团卫视,http://test5.btzx.com.cn/live/btxjbtws.stream/playlist.m3u8
兵团卫视,http://111.40.196.31/PLTV/88888888/224/3221225637/index.m3u8?zweimd
兵团卫视,http://117.148.179.162/PLTV/88888888/224/3221231469/index.m3u8
兵团卫视,http://222.175.159.226:808/hls/76/index.m3u8
兵团卫视,http://111.20.33.70/PLTV/88888893/224/3221226214/index.m3u8

新疆卫视,http://livehyw5.chinamcache.com/hyw/zb01.m3u8?txSecret=58347f72aece2c25c685b8dc4da74652&txTime=95A66658
新疆卫视,http://111.13.42.234/PLTV/88888888/224/3221226422/1.m3u8
新疆卫视,http://222.175.159.226:808/hls/68/index.m3u8
西藏卫视,http://222.175.159.226:808/hls/71/index.m3u8

西藏卫视,http://111.20.33.70/TVOD/88888893/224/3221226212/index.m3u8
西藏卫视,http://111.20.33.70/PLTV/88888893/224/3221226212/index.m3u8

康巴卫视,http://111.20.33.70/PLTV/88888893/224/3221226234/index.m3u8

安多卫视,http://111.40.196.28/PLTV/88888888/224/3221225666/index.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
安多卫视,http://111.20.33.95/PLTV/88888893/224/3221226228/1.m3u8
安多卫视,http://111.40.196.28/PLTV/88888888/224/3221225666/1.m3u8


农林卫视,http://111.20.33.70/TVOD/88888893/224/3221226229/index.m3u8
农林卫视,http://222.175.159.226:808/hls/77/index.m3u8
农林卫视,http://183.207.248.37/PLTV/4/224/3221227015/1.m3u8
农林卫视,http://111.20.33.95/PLTV/88888893/224/3221226229/1.m3u8
农林卫视,http://121.51.249.88/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225521/index.m3u8
CHC家庭影院,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240323_1/encoder/0/playlist.m3u8?

CHC高清电影,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240325_1/encoder/0/playlist.m3u8?

CHC动作电影,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240324_1/encoder/0/playlist.m3u8?

点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8

第一财经,http://183.207.255.188/live/program/live/dycjhd/4000000/mnf.m3u8

兵团十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8

🍀•【少儿】,#genre#

CCTV14,http://111.20.33.70/TVOD/88888893/224/3221226193/index.m3u8
CCTV14,http://hls.ye23.vip/hls/cctv14hd.m3u8
CCTV14,http://39.134.67.110/PLTV/88888888/224/3221225674/index.m3u8$超清1080P
CCTV14,http://111.40.196.30/PLTV/88888888/224/3221225573/index.m3u8$超清1080P


小猪佩奇,http://baiducdncmn2.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8
北京少儿,http://fyld.eatuo.com:9901/tsfile/live/1040_1.m3u8 
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed

浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/360p.m3u8?zzhed
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8?zfud
SiTV动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
佳嘉卡通,http://fyld.eatuo.com:9901/tsfile/live/1043_1.m3u8 
动漫秀场,http://fyld.eatuo.com:9901/tsfile/live/1045_1.m3u8 
暴款动画电影,https://mgsp.live.miguvideo.com/wd_r3/virtuallive/5100172731/75/index.m3u8?msisdn=202210210853050476108349cb4053989e05dfd91b90c7&mdspid=&spid=800033&netType=0&sid=5500232193&pid=2028597139&timestamp=20221021085305&Channel_ID=0116_25000000-99000-100300010010001&ProgramID=625204865&ParentNodeID=-99&assertID=5500232193&client_ip=111.13.133.93&SecurityKey=20221021085305&mvid=5100172731&mcid=500020&mpid=&playurlVersion=ZQ-A1-5.9.3-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&encrypt=e7c08f9fc523869e5db51328fde022ac 
